evaluatee,Acc,F1,Brier,NLL,ECE,CP_AUROC,AURC,E-AURC,SAC@90,SAC@91,SAC@92,SAC@93,SAC@94,SAC@95,SAC@96,SAC@97,SAC@98,SAC@99,dataset_name,dataset_dir,teacher_fl_name,teacher_fl_path,teacher_fl_source,teacher_fs_name,teacher_fs_path,teacher_fs_source,student_name,student_path,student_source,distillation_method,duo_mode,temperature,epochs,lr,soft_target_loss_weight,use_multi_transform
student_pre,0.8199157894736843,0.8174705634001175,0.00026094026286477756,0.7186179440833727,0.028668643906712532,0.8625130005310255,0.051272746166738735,0.03398390432960292,0.8358526315789474,0.8092,0.781157894736842,0.7519789473684211,0.7141894736842105,0.6734526315789474,0.6148842105263158,0.513621052631579,0.2416421052631579,0.007115789473684211,imagenet,/localscratch/timz.64343257.0/data/ind,convnext_base,checkpoints/imagenet/ff/ConvNeXt_Base.pth,torchvision,convnext_tiny,checkpoints/imagenet/ff/ConvNeXt_Tiny.pth,torchvision,efficientnet_b3,checkpoints/imagenet/ff/EfficientNet_B3.pth,torchvision,TargetMatching,asymmetric,3.0,3,0.0001,1.0,True
duo_teacher_pre,0.8415157894736842,0.8397142716949183,0.00023491703185676315,0.6349896692291164,0.03311847895383835,0.8605060022488642,0.04436619551509125,0.031084288695894226,0.8798947368421053,0.8552631578947368,0.8288421052631579,0.7996631578947369,0.7646736842105263,0.7234105263157895,0.6681263157894737,0.5650947368421053,0.23903157894736843,0.0092,imagenet,/localscratch/timz.64343257.0/data/ind,convnext_base,checkpoints/imagenet/ff/ConvNeXt_Base.pth,torchvision,convnext_tiny,checkpoints/imagenet/ff/ConvNeXt_Tiny.pth,torchvision,efficientnet_b3,checkpoints/imagenet/ff/EfficientNet_B3.pth,torchvision,TargetMatching,asymmetric,3.0,3,0.0001,1.0,True
teacher_fl_pre,0.8348421052631579,0.8328983762670842,0.00024336542420749866,0.6676042622315363,0.033275146037340164,0.8580719621329249,0.047510152256636566,0.03305009439584973,0.8681052631578947,0.843221052631579,0.8133263157894737,0.7821684210526316,0.7467789473684211,0.6998105263157894,0.633957894736842,0.5159157894736842,0.2403157894736842,0.002294736842105263,imagenet,/localscratch/timz.64343257.0/data/ind,convnext_base,checkpoints/imagenet/ff/ConvNeXt_Base.pth,torchvision,convnext_tiny,checkpoints/imagenet/ff/ConvNeXt_Tiny.pth,torchvision,efficientnet_b3,checkpoints/imagenet/ff/EfficientNet_B3.pth,torchvision,TargetMatching,asymmetric,3.0,3,0.0001,1.0,True
teacher_fs_pre,0.8168421052631579,0.8153164199330011,0.0002667527564887313,0.7309672132425394,0.0231475792825222,0.8550354262945847,0.05422407885756206,0.03631914498237071,0.8234526315789473,0.7981473684210526,0.764378947368421,0.7341684210526316,0.6920421052631579,0.6452,0.5760631578947368,0.45833684210526315,0.14463157894736842,0.023221052631578948,imagenet,/localscratch/timz.64343257.0/data/ind,convnext_base,checkpoints/imagenet/ff/ConvNeXt_Base.pth,torchvision,convnext_tiny,checkpoints/imagenet/ff/ConvNeXt_Tiny.pth,torchvision,efficientnet_b3,checkpoints/imagenet/ff/EfficientNet_B3.pth,torchvision,TargetMatching,asymmetric,3.0,3,0.0001,1.0,True
student_post,0.7906947368421052,0.7876322867164094,0.0002993040003551688,0.8430149747367434,0.03352362662553787,0.8560905916866417,0.0630364190712182,0.039418318955630374,0.7691789473684211,0.740042105263158,0.7093684210526315,0.6729052631578948,0.6338947368421053,0.5876,0.5204631578947368,0.41366315789473684,0.1897263157894737,0.0192,imagenet,/localscratch/timz.64343257.0/data/ind,convnext_base,checkpoints/imagenet/ff/ConvNeXt_Base.pth,torchvision,convnext_tiny,checkpoints/imagenet/ff/ConvNeXt_Tiny.pth,torchvision,efficientnet_b3,checkpoints/imagenet/ff/EfficientNet_B3.pth,torchvision,TargetMatching,asymmetric,3.0,3,0.0001,1.0,True
