evaluatee,Acc,F1,Brier,NLL,ECE,CP_AUROC,AURC,E-AURC,SAC@90,SAC@91,SAC@92,SAC@93,SAC@94,SAC@95,SAC@96,SAC@97,SAC@98,SAC@99,dataset_name,dataset_dir,teacher_fl_name,teacher_fl_path,teacher_fl_source,teacher_fs_name,teacher_fs_path,teacher_fs_source,student_name,student_path,student_source,distillation_method,duo_mode,temperature,epochs,lr,soft_target_loss_weight,use_multi_transform
student_pre,0.9181184668989547,0.9075328406059032,0.00046417510905283577,0.31400108932327186,0.01798173226416111,0.9370309787435906,0.009152167668143163,0.005695522322056765,1.0,1.0,0.997822299651568,0.981925087108014,0.9605836236933798,0.9416376306620209,0.9185540069686411,0.8945993031358885,0.8501742160278746,0.7802700348432056,caltech256,/localscratch/timz.64059244.0/data,convnext_base,checkpoints/caltech256/ff/ConvNeXt_Base.pth,torchvision,convnext_tiny,checkpoints/caltech256/ff/ConvNeXt_Tiny.pth,torchvision,convnext_tiny,checkpoints/caltech256/ff/ConvNeXt_Tiny.pth,torchvision,TargetMatching,asymmetric,3.0,10,0.0001,0.8,True
duo_teacher_pre,0.9359756097560976,0.9280965294935566,0.0003734458543664998,0.253074924569111,0.014430694282054901,0.9397861052285037,0.006391201822813855,0.004289472709877741,1.0,1.0,1.0,1.0,0.9945557491289199,0.9790940766550522,0.9564459930313589,0.9270470383275261,0.8943815331010453,0.8181620209059234,caltech256,/localscratch/timz.64059244.0/data,convnext_base,checkpoints/caltech256/ff/ConvNeXt_Base.pth,torchvision,convnext_tiny,checkpoints/caltech256/ff/ConvNeXt_Tiny.pth,torchvision,convnext_tiny,checkpoints/caltech256/ff/ConvNeXt_Tiny.pth,torchvision,TargetMatching,asymmetric,3.0,10,0.0001,0.8,True
teacher_fl_pre,0.9340156794425087,0.9263149828322444,0.00039355090302057775,0.2736739141604146,0.0132620669901371,0.9341942354645816,0.0070632818990362745,0.004829605441230048,1.0,1.0,1.0,1.0,0.9899825783972126,0.9732142857142857,0.9457752613240418,0.9181184668989547,0.8810975609756098,0.8077090592334495,caltech256,/localscratch/timz.64059244.0/data,convnext_base,checkpoints/caltech256/ff/ConvNeXt_Base.pth,torchvision,convnext_tiny,checkpoints/caltech256/ff/ConvNeXt_Tiny.pth,torchvision,convnext_tiny,checkpoints/caltech256/ff/ConvNeXt_Tiny.pth,torchvision,TargetMatching,asymmetric,3.0,10,0.0001,0.8,True
teacher_fs_pre,0.9181184668989547,0.9075328406059032,0.00046417510905283577,0.31400108932327186,0.01798173226416111,0.9370309787435906,0.009152167668143163,0.005695522322056765,1.0,1.0,0.997822299651568,0.981925087108014,0.9605836236933798,0.9416376306620209,0.9185540069686411,0.8945993031358885,0.8501742160278746,0.7802700348432056,caltech256,/localscratch/timz.64059244.0/data,convnext_base,checkpoints/caltech256/ff/ConvNeXt_Base.pth,torchvision,convnext_tiny,checkpoints/caltech256/ff/ConvNeXt_Tiny.pth,torchvision,convnext_tiny,checkpoints/caltech256/ff/ConvNeXt_Tiny.pth,torchvision,TargetMatching,asymmetric,3.0,10,0.0001,0.8,True
student_post,0.9207317073170732,0.9109415107245383,0.00044974011253683165,0.3014580654989946,0.014938214793801308,0.9396972173994407,0.008464551050847638,0.005227720833460604,1.0,1.0,1.0,0.9869337979094077,0.9710365853658537,0.9468641114982579,0.9233449477351916,0.8952526132404182,0.8564895470383276,0.7989982578397212,caltech256,/localscratch/timz.64059245.0/data,convnext_base,checkpoints/caltech256/ff/ConvNeXt_Base.pth,torchvision,convnext_tiny,checkpoints/caltech256/ff/ConvNeXt_Tiny.pth,torchvision,convnext_tiny,checkpoints/caltech256/ff/ConvNeXt_Tiny.pth,torchvision,TargetMatching,asymmetric,3.0,10,0.0001,0.9,True
student_post,0.9200783972125436,0.9094725849772998,0.000456321699521387,0.3106060509167027,0.015579474158585072,0.9373290553504346,0.00887908597275616,0.0055879981362335265,1.0,1.0,1.0,0.9869337979094077,0.9660278745644599,0.947081881533101,0.9237804878048781,0.8950348432055749,0.8534407665505227,0.7909407665505227,caltech256,/localscratch/timz.64059229.0/data,convnext_base,checkpoints/caltech256/ff/ConvNeXt_Base.pth,torchvision,convnext_tiny,checkpoints/caltech256/ff/ConvNeXt_Tiny.pth,torchvision,convnext_tiny,checkpoints/caltech256/ff/ConvNeXt_Tiny.pth,torchvision,TargetMatching,asymmetric,3.0,10,0.0001,0.0,True
student_post,0.921602787456446,0.9115151154142779,0.00044645636370495,0.3043928427007222,0.013396499678492546,0.9386617832388154,0.008467043074098103,0.005301835312831196,1.0,1.0,1.0,0.9882404181184669,0.9716898954703833,0.9490418118466899,0.929006968641115,0.8969947735191638,0.859102787456446,0.7913763066202091,caltech256,/localscratch/timz.64059231.0/data,convnext_base,checkpoints/caltech256/ff/ConvNeXt_Base.pth,torchvision,convnext_tiny,checkpoints/caltech256/ff/ConvNeXt_Tiny.pth,torchvision,convnext_tiny,checkpoints/caltech256/ff/ConvNeXt_Tiny.pth,torchvision,TargetMatching,asymmetric,3.0,10,0.0001,0.1,True
student_post,0.9189895470383276,0.9085867653839051,0.00044662688812569483,0.3006246785776101,0.014273607172071934,0.9429460964174693,0.008488536101162599,0.0051059878725093644,1.0,1.0,0.9986933797909407,0.9845383275261324,0.9671167247386759,0.9477351916376306,0.9274825783972126,0.9002613240418118,0.8649825783972126,0.7876742160278746,caltech256,/localscratch/timz.64059235.0/data,convnext_base,checkpoints/caltech256/ff/ConvNeXt_Base.pth,torchvision,convnext_tiny,checkpoints/caltech256/ff/ConvNeXt_Tiny.pth,torchvision,convnext_tiny,checkpoints/caltech256/ff/ConvNeXt_Tiny.pth,torchvision,TargetMatching,asymmetric,3.0,10,0.0001,0.4,True
student_post,0.9192073170731707,0.909155730207334,0.00045136491531022214,0.3009029106751252,0.01400640420615673,0.9409374000233719,0.008590879615320719,0.0052267266247558765,1.0,1.0,0.9986933797909407,0.9847560975609756,0.9673344947735192,0.9464285714285714,0.9229094076655052,0.8956881533101045,0.8619337979094077,0.7952961672473867,caltech256,/localscratch/timz.64059244.0/data,convnext_base,checkpoints/caltech256/ff/ConvNeXt_Base.pth,torchvision,convnext_tiny,checkpoints/caltech256/ff/ConvNeXt_Tiny.pth,torchvision,convnext_tiny,checkpoints/caltech256/ff/ConvNeXt_Tiny.pth,torchvision,TargetMatching,asymmetric,3.0,10,0.0001,0.8,True
student_post,0.918336236933798,0.9079716730257995,0.00045110721122195726,0.3006245418109573,0.015615038573741913,0.9423394198087108,0.008577990149012825,0.005139946531521057,1.0,1.0,0.9976045296167247,0.9832317073170732,0.9658101045296167,0.9457752613240418,0.9259581881533101,0.8945993031358885,0.8628048780487805,0.7878919860627178,caltech256,/localscratch/timz.64059242.0/data,convnext_base,checkpoints/caltech256/ff/ConvNeXt_Base.pth,torchvision,convnext_tiny,checkpoints/caltech256/ff/ConvNeXt_Tiny.pth,torchvision,convnext_tiny,checkpoints/caltech256/ff/ConvNeXt_Tiny.pth,torchvision,TargetMatching,asymmetric,3.0,10,0.0001,0.6,True
student_post,0.92051393728223,0.9110541539268424,0.0004478609229883963,0.30005694661660165,0.019151471555233,0.9403579727194066,0.008435860167141037,0.005180995599588351,1.0,1.0,1.0,0.9858449477351916,0.9664634146341463,0.944904181184669,0.927918118466899,0.8967770034843205,0.8610627177700348,0.7989982578397212,caltech256,/localscratch/timz.64059240.0/data,convnext_base,checkpoints/caltech256/ff/ConvNeXt_Base.pth,torchvision,convnext_tiny,checkpoints/caltech256/ff/ConvNeXt_Tiny.pth,torchvision,convnext_tiny,checkpoints/caltech256/ff/ConvNeXt_Tiny.pth,torchvision,TargetMatching,asymmetric,3.0,10,0.0001,0.5,True
student_post,0.9196428571428571,0.9102428790743655,0.0004483279713384169,0.2999924874716783,0.0149181317538023,0.9412560073978671,0.008490877599943564,0.0051633603216311545,1.0,1.0,0.9993466898954704,0.9843205574912892,0.9673344947735192,0.9475174216027874,0.9237804878048781,0.8965592334494773,0.8571428571428571,0.7918118466898955,caltech256,/localscratch/timz.64059243.0/data,convnext_base,checkpoints/caltech256/ff/ConvNeXt_Base.pth,torchvision,convnext_tiny,checkpoints/caltech256/ff/ConvNeXt_Tiny.pth,torchvision,convnext_tiny,checkpoints/caltech256/ff/ConvNeXt_Tiny.pth,torchvision,TargetMatching,asymmetric,3.0,10,0.0001,0.7,True
student_post,0.919425087108014,0.9087973396002814,0.00044827433306065265,0.30232214634479854,0.01606164500117302,0.941713290742187,0.008479470679065747,0.005133661334541243,1.0,1.0,0.9986933797909407,0.9843205574912892,0.9695121951219512,0.9464285714285714,0.9270470383275261,0.9011324041811847,0.855836236933798,0.7889808362369338,caltech256,/localscratch/timz.64059232.0/data,convnext_base,checkpoints/caltech256/ff/ConvNeXt_Base.pth,torchvision,convnext_tiny,checkpoints/caltech256/ff/ConvNeXt_Tiny.pth,torchvision,convnext_tiny,checkpoints/caltech256/ff/ConvNeXt_Tiny.pth,torchvision,TargetMatching,asymmetric,3.0,10,0.0001,0.2,True
student_post,0.9209494773519163,0.9108058797081667,0.00044977371916725704,0.30204088205917146,0.01630905643105507,0.9385659948655714,0.00854455299331473,0.005325705619462592,1.0,1.0,1.0,0.9864982578397212,0.9677700348432056,0.9472996515679443,0.9242160278745645,0.8945993031358885,0.8560540069686411,0.7952961672473867,caltech256,/localscratch/timz.64059234.0/data,convnext_base,checkpoints/caltech256/ff/ConvNeXt_Base.pth,torchvision,convnext_tiny,checkpoints/caltech256/ff/ConvNeXt_Tiny.pth,torchvision,convnext_tiny,checkpoints/caltech256/ff/ConvNeXt_Tiny.pth,torchvision,TargetMatching,asymmetric,3.0,10,0.0001,0.3,True
student_post,0.9189895470383276,0.9095101474853594,0.00044913227116955066,0.3011206035850044,0.015233712270855904,0.9415921367782704,0.008559112360194758,0.005176564131541524,1.0,1.0,0.9986933797909407,0.984102787456446,0.9660278745644599,0.9455574912891986,0.9242160278745645,0.8985191637630662,0.8628048780487805,0.7963850174216028,caltech256,/localscratch/timz.64059259.0/data,convnext_base,checkpoints/caltech256/ff/ConvNeXt_Base.pth,torchvision,convnext_tiny,checkpoints/caltech256/ff/ConvNeXt_Tiny.pth,torchvision,convnext_tiny,checkpoints/caltech256/ff/ConvNeXt_Tiny.pth,torchvision,TargetMatching,asymmetric,3.0,10,0.0001,1.0,True
student_pre,0.825221052631579,0.8234477012432294,0.00025647931467018113,0.7006938858133059,0.03180620074272156,0.8567903500231435,0.0508174536809725,0.034564920052057926,0.8460421052631579,0.8175789473684211,0.7872,0.754821052631579,0.7185473684210526,0.6739578947368421,0.6050526315789474,0.47974736842105264,0.18368421052631578,0.017389473684210528,imagenet,/localscratch/timz.64261570.0/data/ind,convnext_base,checkpoints/imagenet/ff/ConvNeXt_Base.pth,torchvision,convnext_tiny,checkpoints/imagenet/ff/ConvNeXt_Tiny.pth,torchvision,convnext_tiny,checkpoints/imagenet/ff/ConvNeXt_Tiny.pth,torchvision,TargetMatching,asymmetric,3.0,1,0.0001,1.0,True
duo_teacher_pre,0.8405894736842106,0.8387687814668655,0.00023468349376345684,0.6341019991141724,0.02698027901351452,0.8607182028946345,0.044687025498945494,0.03124476265687883,0.8786105263157895,0.854757894736842,0.8287368421052631,0.7968,0.7634315789473685,0.7215578947368421,0.6672631578947369,0.5623789473684211,0.22027368421052632,0.007347368421052632,imagenet,/localscratch/timz.64261570.0/data/ind,convnext_base,checkpoints/imagenet/ff/ConvNeXt_Base.pth,torchvision,convnext_tiny,checkpoints/imagenet/ff/ConvNeXt_Tiny.pth,torchvision,convnext_tiny,checkpoints/imagenet/ff/ConvNeXt_Tiny.pth,torchvision,TargetMatching,asymmetric,3.0,1,0.0001,1.0,True
teacher_fl_pre,0.8394315789473684,0.8373881559934742,0.00023985851639264592,0.6608175114702434,0.04007527604699135,0.8569060033601965,0.046656534280001334,0.03301239079854519,0.8742105263157894,0.8500842105263158,0.8230315789473684,0.7937894736842105,0.758,0.7131368421052632,0.6577052631578947,0.5309473684210526,0.1823157894736842,0.0029052631578947367,imagenet,/localscratch/timz.64261570.0/data/ind,convnext_base,checkpoints/imagenet/ff/ConvNeXt_Base.pth,torchvision,convnext_tiny,checkpoints/imagenet/ff/ConvNeXt_Tiny.pth,torchvision,convnext_tiny,checkpoints/imagenet/ff/ConvNeXt_Tiny.pth,torchvision,TargetMatching,asymmetric,3.0,1,0.0001,1.0,True
teacher_fs_pre,0.825221052631579,0.8234477012432294,0.00025647931467018113,0.7006938858133059,0.03180620074272156,0.8567903500231435,0.0508174536809725,0.034564920052057926,0.8460421052631579,0.8175789473684211,0.7872,0.754821052631579,0.7185473684210526,0.6739578947368421,0.6050526315789474,0.47974736842105264,0.18368421052631578,0.017389473684210528,imagenet,/localscratch/timz.64261570.0/data/ind,convnext_base,checkpoints/imagenet/ff/ConvNeXt_Base.pth,torchvision,convnext_tiny,checkpoints/imagenet/ff/ConvNeXt_Tiny.pth,torchvision,convnext_tiny,checkpoints/imagenet/ff/ConvNeXt_Tiny.pth,torchvision,TargetMatching,asymmetric,3.0,1,0.0001,1.0,True
student_post,0.8238736842105263,0.8221124887335705,0.0002560348883709187,0.7048296088044574,0.027371592819690704,0.8607334202652133,0.049878768164809406,0.03336628496111993,0.8430947368421052,0.8169894736842105,0.7896421052631579,0.7570947368421053,0.7211578947368421,0.674,0.6142947368421052,0.5096421052631579,0.24134736842105264,0.0096,imagenet,/localscratch/timz.64261570.0/data/ind,convnext_base,checkpoints/imagenet/ff/ConvNeXt_Base.pth,torchvision,convnext_tiny,checkpoints/imagenet/ff/ConvNeXt_Tiny.pth,torchvision,convnext_tiny,checkpoints/imagenet/ff/ConvNeXt_Tiny.pth,torchvision,TargetMatching,asymmetric,3.0,1,0.0001,1.0,True
