evaluatee,Acc,F1,Brier,NLL,ECE,CP_AUROC,AURC,E-AURC,SAC@90,SAC@91,SAC@92,SAC@93,SAC@94,SAC@95,SAC@96,SAC@97,SAC@98,SAC@99,dataset_name,dataset_dir,teacher_fl_name,teacher_fl_path,teacher_fl_source,teacher_fs_name,teacher_fs_path,teacher_fs_source,student_name,student_path,student_source,distillation_method,duo_mode,temperature,epochs,lr,soft_target_loss_weight,use_multi_transform
duo_teacher_pre,0.9359756097560976,0.9280965294935566,0.00037341453375383006,0.2530624239445202,0.014410036616027355,0.9398043070182936,0.006390054887231607,0.004288325774295491,1.0,1.0,1.0,1.0,0.9945557491289199,0.9790940766550522,0.956663763066202,0.9272648083623694,0.894163763066202,0.8183797909407665,caltech256,/localscratch/timz.64059191.0/data,convnext_base,checkpoints/caltech256/ff/ConvNeXt_Base.pth,torchvision,convnext_tiny,checkpoints/caltech256/ff/ConvNeXt_Tiny.pth,torchvision,convnext_base,checkpoints/caltech256/ff/ConvNeXt_Base.pth,torchvision,TargetMatching,asymmetric,3.0,10,0.0001,0.6,True
teacher_fl_pre,0.9316202090592335,0.9235779836307749,0.0003930471933104712,0.27194166234969713,0.012497367337346077,0.9382319704129853,0.007097837154929185,0.004697305697813033,1.0,1.0,1.0,1.0,0.9869337979094077,0.9688588850174216,0.945993031358885,0.9174651567944251,0.8817508710801394,0.8118466898954704,caltech256,/localscratch/timz.64059191.0/data,convnext_base,checkpoints/caltech256/ff/ConvNeXt_Base.pth,torchvision,convnext_tiny,checkpoints/caltech256/ff/ConvNeXt_Tiny.pth,torchvision,convnext_base,checkpoints/caltech256/ff/ConvNeXt_Base.pth,torchvision,TargetMatching,asymmetric,3.0,10,0.0001,0.6,True
teacher_fs_pre,0.919425087108014,0.9097229403960859,0.00046153121618339676,0.3138424176601331,0.016390878707170486,0.9370338125904208,0.008959511139684502,0.005613701795159997,1.0,1.0,0.9993466898954704,0.9834494773519163,0.9655923344947736,0.9425087108013938,0.9207317073170732,0.8911149825783972,0.8543118466898955,0.7902874564459931,caltech256,/localscratch/timz.64059191.0/data,convnext_base,checkpoints/caltech256/ff/ConvNeXt_Base.pth,torchvision,convnext_tiny,checkpoints/caltech256/ff/ConvNeXt_Tiny.pth,torchvision,convnext_base,checkpoints/caltech256/ff/ConvNeXt_Base.pth,torchvision,TargetMatching,asymmetric,3.0,10,0.0001,0.6,True
student_post,0.9335801393728222,0.925734093645782,0.00038297622779117176,0.2670887915770577,0.01458416972309351,0.9389947496625329,0.006794222527447871,0.004530666226067426,1.0,1.0,1.0,1.0,0.9906358885017421,0.976698606271777,0.9529616724738676,0.9224738675958188,0.8880662020905923,0.8286149825783972,caltech256,/localscratch/timz.64059182.0/data,convnext_base,checkpoints/caltech256/ff/ConvNeXt_Base.pth,torchvision,convnext_tiny,checkpoints/caltech256/ff/ConvNeXt_Tiny.pth,torchvision,convnext_base,checkpoints/caltech256/ff/ConvNeXt_Base.pth,torchvision,TargetMatching,asymmetric,3.0,10,0.0001,1.0,True
student_post,0.9333623693379791,0.9253021603711392,0.0003831128289547732,0.26684218741975363,0.01451946422457695,0.9393846510450501,0.006768990376276885,0.004490417962379379,1.0,1.0,1.0,1.0,0.990418118466899,0.9760452961672473,0.9492595818815331,0.9202961672473867,0.890897212543554,0.8196864111498258,caltech256,/localscratch/timz.64059184.0/data,convnext_base,checkpoints/caltech256/ff/ConvNeXt_Base.pth,torchvision,convnext_tiny,checkpoints/caltech256/ff/ConvNeXt_Tiny.pth,torchvision,convnext_base,checkpoints/caltech256/ff/ConvNeXt_Base.pth,torchvision,TargetMatching,asymmetric,3.0,10,0.0001,0.9,True
student_post,0.9320557491289199,0.924218677331208,0.00038500453833718976,0.2683399774280263,0.013093443587422371,0.9412727653965972,0.006796613066391751,0.0044268765601463795,1.0,1.0,1.0,1.0,0.989329268292683,0.9738675958188153,0.9503484320557491,0.9237804878048781,0.885670731707317,0.8159843205574913,caltech256,/localscratch/timz.64059192.0/data,convnext_base,checkpoints/caltech256/ff/ConvNeXt_Base.pth,torchvision,convnext_tiny,checkpoints/caltech256/ff/ConvNeXt_Tiny.pth,torchvision,convnext_base,checkpoints/caltech256/ff/ConvNeXt_Base.pth,torchvision,TargetMatching,asymmetric,3.0,10,0.0001,0.5,True
student_post,0.9314024390243902,0.9235377445491957,0.0003904107709603624,0.27051792583259854,0.010080475360155106,0.9391726139446505,0.007069435366334738,0.004653430082776675,1.0,1.0,1.0,1.0,0.9860627177700348,0.9686411149825784,0.945993031358885,0.9246515679442509,0.885670731707317,0.8101045296167247,caltech256,/localscratch/timz.64059226.0/data,convnext_base,checkpoints/caltech256/ff/ConvNeXt_Base.pth,torchvision,convnext_tiny,checkpoints/caltech256/ff/ConvNeXt_Tiny.pth,torchvision,convnext_base,checkpoints/caltech256/ff/ConvNeXt_Base.pth,torchvision,TargetMatching,asymmetric,3.0,10,0.0001,0.0,True
student_post,0.9344512195121951,0.9266166015988837,0.00038339930473820665,0.26831958729832767,0.01360001228749752,0.937193740123615,0.006822361692476261,0.004618361981913395,1.0,1.0,1.0,1.0,0.9910714285714286,0.9747386759581882,0.9538327526132404,0.9233449477351916,0.8871951219512195,0.8281794425087108,caltech256,/localscratch/timz.64059187.0/data,convnext_base,checkpoints/caltech256/ff/ConvNeXt_Base.pth,torchvision,convnext_tiny,checkpoints/caltech256/ff/ConvNeXt_Tiny.pth,torchvision,convnext_base,checkpoints/caltech256/ff/ConvNeXt_Base.pth,torchvision,TargetMatching,asymmetric,3.0,10,0.0001,0.8,True
student_post,0.9331445993031359,0.9254603279146634,0.0003892176594682703,0.27513629395197664,0.010795406997203827,0.9360195211688375,0.007130259030147853,0.004836619694112464,1.0,1.0,1.0,1.0,0.9895470383275261,0.9729965156794426,0.9505662020905923,0.9200783972125436,0.8865418118466899,0.8037891986062717,caltech256,/localscratch/timz.64059225.0/data,convnext_base,checkpoints/caltech256/ff/ConvNeXt_Base.pth,torchvision,convnext_tiny,checkpoints/caltech256/ff/ConvNeXt_Tiny.pth,torchvision,convnext_base,checkpoints/caltech256/ff/ConvNeXt_Base.pth,torchvision,TargetMatching,asymmetric,3.0,10,0.0001,0.1,True
student_post,0.9335801393728222,0.9259347876617818,0.0003837145088270458,0.26902555787022975,0.012515164911746979,0.9381018481340844,0.006897075796109989,0.004633519494729545,1.0,1.0,1.0,1.0,0.991506968641115,0.9764808362369338,0.9488240418118467,0.9259581881533101,0.8867595818815331,0.8179442508710801,caltech256,/localscratch/timz.64059214.0/data,convnext_base,checkpoints/caltech256/ff/ConvNeXt_Base.pth,torchvision,convnext_tiny,checkpoints/caltech256/ff/ConvNeXt_Tiny.pth,torchvision,convnext_base,checkpoints/caltech256/ff/ConvNeXt_Base.pth,torchvision,TargetMatching,asymmetric,3.0,10,0.0001,0.3,True
student_post,0.9344512195121951,0.9269308739636752,0.00038380893695421503,0.2683337105864743,0.01514438632875681,0.9373334902457511,0.006788190688068653,0.0045841909775057865,1.0,1.0,1.0,1.0,0.9928135888501742,0.9782229965156795,0.9490418118466899,0.9202961672473867,0.8887195121951219,0.8264372822299652,caltech256,/localscratch/timz.64059193.0/data,convnext_base,checkpoints/caltech256/ff/ConvNeXt_Base.pth,torchvision,convnext_tiny,checkpoints/caltech256/ff/ConvNeXt_Tiny.pth,torchvision,convnext_base,checkpoints/caltech256/ff/ConvNeXt_Base.pth,torchvision,TargetMatching,asymmetric,3.0,10,0.0001,0.4,True
student_post,0.9342334494773519,0.9269979211393143,0.0003845852340972425,0.26992350787788894,0.01444640476256609,0.9365620031182944,0.006891602963283085,0.004672790260221481,1.0,1.0,1.0,1.0,0.991506968641115,0.9762630662020906,0.9496951219512195,0.9237804878048781,0.8876306620209059,0.8151132404181185,caltech256,/localscratch/timz.64059223.0/data,convnext_base,checkpoints/caltech256/ff/ConvNeXt_Base.pth,torchvision,convnext_tiny,checkpoints/caltech256/ff/ConvNeXt_Tiny.pth,torchvision,convnext_base,checkpoints/caltech256/ff/ConvNeXt_Base.pth,torchvision,TargetMatching,asymmetric,3.0,10,0.0001,0.2,True
student_post,0.9333623693379791,0.9255349775342843,0.0003838782371749468,0.2680981228052346,0.01201562024652958,0.9390178998959983,0.00681184257845565,0.004533270164558144,1.0,1.0,1.0,1.0,0.9910714285714286,0.9727787456445993,0.9503484320557491,0.9246515679442509,0.8869773519163763,0.8151132404181185,caltech256,/localscratch/timz.64059190.0/data,convnext_base,checkpoints/caltech256/ff/ConvNeXt_Base.pth,torchvision,convnext_tiny,checkpoints/caltech256/ff/ConvNeXt_Tiny.pth,torchvision,convnext_base,checkpoints/caltech256/ff/ConvNeXt_Base.pth,torchvision,TargetMatching,asymmetric,3.0,10,0.0001,0.7,True
student_post,0.9346689895470384,0.9265363351766128,0.0003836181866151431,0.2686625801335652,0.0128066660836339,0.9368056849953401,0.006823235576180171,0.004633998107700092,1.0,1.0,1.0,1.0,0.9917247386759582,0.9760452961672473,0.9516550522648084,0.9235627177700348,0.890897212543554,0.8242595818815331,caltech256,/localscratch/timz.64059191.0/data,convnext_base,checkpoints/caltech256/ff/ConvNeXt_Base.pth,torchvision,convnext_tiny,checkpoints/caltech256/ff/ConvNeXt_Tiny.pth,torchvision,convnext_base,checkpoints/caltech256/ff/ConvNeXt_Base.pth,torchvision,TargetMatching,asymmetric,3.0,10,0.0001,0.6,True
