Acc,F1,Brier,NLL,ECE,CP_AUROC,AURC,E-AURC,SAC@90,SAC@91,SAC@92,SAC@93,SAC@94,SAC@95,SAC@96,SAC@97,SAC@98,SAC@99,model,wrapper,uncertainty_type,gflops,params,split
0.6354607277231193,0.2737630267586025,0.0031216435833769135,1.974149020124152,0.23452416062355042,0.8770596154908504,0.12159456844728114,0.04517210012331713,0.5471477647168798,0.5333831880535627,0.5198055665911057,0.5051529527237035,0.49010305905447404,0.47358089317847213,0.4550255894931177,0.4303942417798135,0.39505970881727465,0.33027973171928676,ResNeXt101_32X8D,None,softmax_response,16.41,88.8,ood_test
0.6354607277231193,0.2737630267586025,0.0031216435833769135,1.974149020124152,0.23452416062355042,0.8834347297121002,0.11944345291312039,0.043020984589156375,0.5490640555256947,0.5353929564628076,0.5219321820008881,0.5067888107312285,0.49300086466780396,0.47598794138954453,0.45647449229978265,0.4333855249935734,0.39564394381996215,0.3300927765184268,ResNeXt101_32X8D,None,entropy,16.41,88.8,ood_test
0.6354607277231193,0.2737630267586025,0.00254555861355898,1.3718696344440333,0.039012353867292404,0.8875528090275022,0.11873634567752836,0.042313877353564344,0.555771073356547,0.5403706386857049,0.5254609614171204,0.509756724544881,0.49145848426070904,0.4730667663761071,0.44946367226753287,0.42378070154939124,0.3791451473440677,0.26423780701549393,ResNeXt101_32X8D,TempScaleWrapper,softmax_response,16.41,88.8,ood_test
0.6354607277231193,0.2737630267586025,0.00254555861355898,1.3718696344440333,0.039012353867292404,0.873526884422646,0.12451226868753196,0.04808980036356794,0.5357902362646351,0.5201561075927181,0.5023252553106962,0.4854759178331892,0.4652613867402024,0.447407165058073,0.4243415671519712,0.39248907480544976,0.34053889836647894,0.22633264004113016,ResNeXt101_32X8D,TempScaleWrapper,entropy,16.41,88.8,ood_test
0.61349349162207,0.2127441032018877,0.0028423857148253988,1.8064830517054469,0.1537456214427948,0.9227414303483932,0.1170986321911069,0.030331707758307264,0.584048047486621,0.5717791124301839,0.5575705171648244,0.5413521534902199,0.522913696805403,0.5037975275174686,0.48126942581383936,0.4512397466757028,0.4117454604940291,0.3418242153723914,RegNet_X_400MF,None,softmax_response,0.41,5.5,ood_test
0.61349349162207,0.2127441032018877,0.0028423857148253988,1.8064830517054469,0.1537456214427948,0.9274530070843959,0.11559079049223275,0.028823866059433115,0.5905681101166133,0.5757519104484587,0.5607020167792293,0.5438994181019373,0.5247131406136805,0.5038910051178986,0.4809422542123344,0.45088920567409035,0.41377859830338154,0.338622607557664,RegNet_X_400MF,None,entropy,0.41,5.5,ood_test
0.61349349162207,0.2127441032018877,0.002614056913797079,1.5457442411049511,0.07118453085422516,0.925360006084824,0.11686340663411364,0.030096482201314,0.5883246477062933,0.5723867168329789,0.5557944427566545,0.53789348227431,0.5188474211866981,0.4948704166764039,0.4746091467832021,0.4436213222406581,0.39833142483232453,0.30639620480942253,RegNet_X_400MF,TempScaleWrapper,softmax_response,0.41,5.5,ood_test
0.61349349162207,0.2127441032018877,0.002614056913797079,1.5457442411049511,0.07118453085422516,0.9114188134561909,0.12293031783035539,0.036163393397555754,0.5597438713748218,0.5442966979037648,0.5260218270197003,0.5096866163445585,0.4909677268584515,0.46818256175363976,0.4365871328083008,0.4028183496529644,0.35822953424785586,0.2737725222593536,RegNet_X_400MF,TempScaleWrapper,entropy,0.41,5.5,ood_test
0.6707017830852282,0.25193914758073105,0.002413953473722322,1.32465307058185,0.08502988517284393,0.8815867048356909,0.1021599066157061,0.040756709495787136,0.5866887896987685,0.570657381225024,0.5549297749526769,0.5402070528849524,0.524829987614218,0.5086116239396135,0.4892383912504966,0.46647659554579235,0.42665513776261366,0.34432474118389383,RegNet_X_3_2GF,None,softmax_response,3.18,15.3,ood_test
0.6707017830852282,0.25193914758073105,0.002413953473722322,1.32465307058185,0.08502988517284393,0.8750818435767314,0.10410040586729188,0.042697208747372914,0.5826225140800636,0.568460657614919,0.553948260148162,0.5387114112780725,0.524315860811853,0.5073263069337011,0.48771938024350914,0.46406954733471995,0.42069594073520133,0.337968264354654,RegNet_X_3_2GF,None,entropy,3.18,15.3,ood_test
0.6707017830852282,0.25193914758073105,0.002356918410842012,1.2489450555322155,0.032887451350688934,0.8776290485661024,0.10366660220340457,0.0422634050834856,0.5836507676847935,0.5688111986165315,0.5542053235493445,0.5377298964735575,0.5231240214063705,0.5053866467247786,0.48463461942931924,0.46126521932182,0.41445631090649904,0.32742866490617184,RegNet_X_3_2GF,TempScaleWrapper,softmax_response,3.18,15.3,ood_test
0.6707017830852282,0.25193914758073105,0.002356918410842012,1.2489450555322155,0.032887451350688934,0.854055201667014,0.11141192708704231,0.05000872996712334,0.5650019863990091,0.5505129583323596,0.5354163258629151,0.5193381785889556,0.5018578673085462,0.48154985861512933,0.45983968591526253,0.42602416395971116,0.3787478675422402,0.29141641934051554,RegNet_X_3_2GF,TempScaleWrapper,entropy,3.18,15.3,ood_test
0.6975999626089598,0.24886211070902453,0.002380721744688947,1.4484570552708078,0.10215131938457489,0.8706009747951144,0.09424606749804865,0.04305484250876728,0.6065294103900353,0.5829730550816761,0.5593465915729943,0.5319342852468977,0.5010866771049988,0.47554392278750207,0.4505854034726929,0.4209530041363838,0.3812016545535276,0.28066649529106585,ResNet152,None,softmax_response,11.51,60.2,ood_test
