Acc,F1,Brier,NLL,ECE,CP_AUROC,AURC,E-AURC,SAC@90,SAC@91,SAC@92,SAC@93,SAC@94,SAC@95,SAC@96,SAC@97,SAC@98,SAC@99,model,wrapper,uncertainty_type,gflops,params,split
0.6198,0.6152775331679166,0.0006914308227363166,2.379557333504324,0.3785519599914551,0.6968952542597865,0.2442208678010812,0.16048841579203854,0.0386,0.0114,0.0106,0.0103,0.0102,0.0097,0.0077,0.0067,0.0066,0.0009,RegNet_X_400MF,None,entropy,0.41,5.5,ood_test
0.6198,0.6152775331679166,0.0005119782204957399,1.6951053249277015,0.07867685705423355,0.8415512487356139,0.15775898124245277,0.0740265292334101,0.4287,0.4024,0.376,0.3462,0.3086,0.2411,0.1316,0.0109,0.0066,0.0017,RegNet_X_400MF,TempScaleWrapper,softmax_response,0.41,5.5,ood_test
0.6198,0.6152775331679166,0.0005119782204957399,1.6951053249277015,0.07867685705423355,0.827283376440008,0.1658663894140786,0.08213393740503594,0.3954,0.3702,0.3338,0.2896,0.2253,0.1271,0.0885,0.0102,0.0068,0.0013,RegNet_X_400MF,TempScaleWrapper,entropy,0.41,5.5,ood_test
0.6936,0.6900499488865834,0.000439061482064487,1.4852802852103428,0.1079258918762207,0.8309263960537372,0.12545594435475504,0.07280101937677833,0.5513,0.4961,0.4419,0.383,0.2404,0.0174,0.0162,0.0139,0.0011,0.0011,RegNet_X_3_2GF,None,softmax_response,3.18,15.3,ood_test
0.6936,0.6900499488865834,0.000439061482064487,1.4852802852103428,0.1079258918762207,0.7854847735054704,0.1472799785105567,0.09462505353258,0.3432,0.2668,0.1231,0.0416,0.0182,0.0155,0.0154,0.0007,0.0007,0.0007,RegNet_X_3_2GF,None,entropy,3.18,15.3,ood_test
0.6936,0.6900499488865834,0.00043318957149944516,1.3841951758752198,0.09639643877744675,0.8464374533218295,0.11471584362671625,0.062060918648739534,0.5701,0.5438,0.504,0.464,0.4241,0.3596,0.2154,0.0074,0.0025,0.0025,RegNet_X_3_2GF,TempScaleWrapper,softmax_response,3.18,15.3,ood_test
0.6936,0.6900499488865834,0.00043318957149944516,1.3841951758752198,0.09639643877744675,0.8356543488997503,0.12052483915457535,0.06786991417659863,0.5601,0.5247,0.4807,0.4347,0.3676,0.2561,0.0252,0.0069,0.0021,0.0021,RegNet_X_3_2GF,TempScaleWrapper,entropy,3.18,15.3,ood_test
0.7168,0.713544783580435,0.000409811679790325,1.39088962086959,0.08181789517402649,0.8226463927483731,0.12208933064403735,0.07753976474526965,0.5952,0.5603,0.4777,0.3902,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,ResNet152,None,softmax_response,11.51,60.2,ood_test
0.7168,0.713544783580435,0.000409811679790325,1.39088962086959,0.08181789517402649,0.7802642502065047,0.14407419760238685,0.09952463170361915,0.4191,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,ResNet152,None,entropy,11.51,60.2,ood_test
0.7168,0.713544783580435,0.0004119204812601185,1.327027255031421,0.09116937965154648,0.8367725831063357,0.10985999190725672,0.06531042600848902,0.6083,0.5745,0.5459,0.4836,0.4324,0.3657,0.0005,0.0005,0.0005,0.0005,ResNet152,TempScaleWrapper,softmax_response,11.51,60.2,ood_test
0.7168,0.713544783580435,0.0004119204812601185,1.327027255031421,0.09116937965154648,0.8248073032924106,0.11831586387063171,0.07376629797186401,0.5994,0.5635,0.4971,0.4262,0.3357,0.0005,0.0005,0.0005,0.0005,0.0005,ResNet152,TempScaleWrapper,entropy,11.51,60.2,ood_test
0.7143,0.7118253308544986,0.00042758400934605914,1.387898118994944,0.12624377012252808,0.8049686608647946,0.12756139596795796,0.08217494430074179,0.4486,0.3716,0.2956,0.2477,0.0273,0.0043,0.0004,0.0004,0.0004,0.0004,ConvNeXt_Tiny,None,softmax_response,4.46,28.6,ood_test
0.7143,0.7118253308544986,0.00042758400934605914,1.387898118994944,0.12624377012252808,0.725769569312849,0.16160621356702728,0.11621976189981112,0.2008,0.1125,0.0132,0.0064,0.0025,0.0025,0.0001,0.0001,0.0001,0.0001,ConvNeXt_Tiny,None,entropy,4.46,28.6,ood_test
