Acc,F1,Brier,NLL,ECE,CP_AUROC,AURC,E-AURC,SAC@90,SAC@91,SAC@92,SAC@93,SAC@94,SAC@95,SAC@96,SAC@97,SAC@98,SAC@99,model,wrapper,uncertainty_type,gflops,params,split
0.9050522648083623,0.8941116618839567,0.0006039282925822564,0.5434748807382366,0.058382950723171234,0.9247512163248007,0.0129067206865457,0.008239002102521015,1.0,0.9932491289198606,0.9753919860627178,0.9562282229965157,0.9348867595818815,0.9126742160278746,0.8789198606271778,0.8471254355400697,0.8044425087108014,0.7275696864111498,ResNeXt101_32X8D,None,softmax_response,16.41,88.8,test
0.9050522648083623,0.8941116618839567,0.0006039282925822564,0.5434748807382366,0.058382950723171234,0.9252950856946076,0.012880273848310067,0.008212555264285382,1.0,0.9930313588850174,0.9777874564459931,0.9557926829268293,0.9366289198606271,0.9115853658536586,0.8815331010452961,0.849520905923345,0.8042247386759582,0.7199477351916377,ResNeXt101_32X8D,None,entropy,16.41,88.8,test
0.9050522648083623,0.8941116618839567,0.0005545723959221065,0.40368497508657075,0.011936353519558907,0.9166158025094701,0.01405615502478344,0.009388436440758752,1.0,0.9930313588850174,0.9773519163763066,0.95448606271777,0.9351045296167247,0.9109320557491289,0.8880662020905923,0.8475609756097561,0.7826655052264808,0.662020905923345,ResNeXt101_32X8D,TempScaleWrapper,softmax_response,16.41,88.8,test
0.9050522648083623,0.8941116618839567,0.0005545723959221065,0.40368497508657075,0.011936353519558907,0.9020417038260149,0.01570937644497358,0.011041657860948892,1.0,0.9908536585365854,0.9721254355400697,0.9494773519163763,0.9231271777003485,0.8985191637630662,0.8673780487804879,0.8255662020905923,0.7571864111498258,0.6389372822299652,ResNeXt101_32X8D,TempScaleWrapper,entropy,16.41,88.8,test
0.9231271777003485,0.9157344974926083,0.00047805718713279455,0.4084092655222949,0.04499443620443344,0.9312418009752954,0.00960177451894388,0.006559925392367071,1.0,1.0,1.0,0.9897648083623694,0.9734320557491289,0.9514372822299652,0.9248693379790941,0.8945993031358885,0.8588850174216028,0.7811411149825784,Swin_V2_B_uniform,None,softmax_response,20.32,87.9,test
0.9231271777003485,0.9157344974926083,0.00047805718713279455,0.4084092655222949,0.04499443620443344,0.9316053481532272,0.009292367403299296,0.006250518276722488,1.0,1.0,1.0,0.9902003484320557,0.9712543554006968,0.9516550522648084,0.9294425087108014,0.8952526132404182,0.859102787456446,0.7817944250871081,Swin_V2_B_uniform,None,entropy,20.32,87.9,test
0.9231271777003485,0.9157344974926083,0.0004454515533388071,0.3100090174872613,0.014127364382147789,0.9296893743312971,0.009629359254353525,0.006587510127776717,1.0,1.0,1.0,0.989329268292683,0.9716898954703833,0.9512195121951219,0.9296602787456446,0.8967770034843205,0.8540940766550522,0.7726480836236934,Swin_V2_B_uniform,TempScaleWrapper,softmax_response,20.32,87.9,test
0.9231271777003485,0.9157344974926083,0.0004454515533388071,0.3100090174872613,0.014127364382147789,0.923496709029269,0.010181546731376619,0.0071396976047998105,1.0,1.0,1.0,0.9895470383275261,0.9677700348432056,0.945993031358885,0.918336236933798,0.8932926829268293,0.8442944250871081,0.7604529616724739,Swin_V2_B_uniform,TempScaleWrapper,entropy,20.32,87.9,test
0.929006968641115,0.9198730256624249,0.0004307576703045228,0.33936394951739896,0.03202196955680847,0.9349198542333588,0.00781707404172588,0.005227493553356608,1.0,1.0,1.0,0.9982578397212544,0.98301393728223,0.9655923344947736,0.9403310104529616,0.9111498257839721,0.8732578397212544,0.8035714285714286,ConvNeXt_Base,None,softmax_response,15.36,88.6,test
0.929006968641115,0.9198730256624249,0.0004307576703045228,0.33936394951739896,0.03202196955680847,0.9351204703188861,0.007807031672770489,0.005217451184401217,1.0,1.0,1.0,0.9980400696864111,0.9836672473867596,0.9634146341463414,0.9414198606271778,0.9109320557491289,0.8723867595818815,0.8044425087108014,ConvNeXt_Base,None,entropy,15.36,88.6,test
0.929006968641115,0.9198730256624249,0.0004150450695509393,0.2945042863440794,0.010419389232993126,0.9337851869109148,0.007976566407915144,0.005386985919545871,1.0,1.0,1.0,0.9980400696864111,0.9825783972125436,0.9649390243902439,0.939677700348432,0.913109756097561,0.8726045296167247,0.7996515679442509,ConvNeXt_Base,TempScaleWrapper,softmax_response,15.36,88.6,test
0.929006968641115,0.9198730256624249,0.0004150450695509393,0.2945042863440794,0.010419389232993126,0.9288107708547252,0.008387848248981368,0.005798267760612096,1.0,1.0,1.0,0.9976045296167247,0.9814895470383276,0.9588414634146342,0.938588850174216,0.9074477351916377,0.8669425087108014,0.7909407665505227,ConvNeXt_Base,TempScaleWrapper,entropy,15.36,88.6,test
0.8453832752613241,0.8267371192309829,0.0008909704766535675,0.7139556703703926,0.06681430339813232,0.9126490265653685,0.0278504571363876,0.015211847441376174,0.9048344947735192,0.8858885017421603,0.8621515679442509,0.8425522648083623,0.8205574912891986,0.7918118466898955,0.7632839721254355,0.7280052264808362,0.6670296167247387,0.5080574912891986,MNASNet0_75,None,softmax_response,0.21,3.2,test
0.8453832752613241,0.8267371192309829,0.0008909704766535675,0.7139556703703926,0.06681430339813232,0.9142078643939888,0.027632887470862694,0.014994277775851267,0.9072299651567944,0.8869773519163763,0.8695557491289199,0.8475609756097561,0.822081881533101,0.7959494773519163,0.7663327526132404,0.7295296167247387,0.6624564459930313,0.5052264808362369,MNASNet0_75,None,entropy,0.21,3.2,test
